id,comment_text,Action,Adult,Adventure,Animation,Biography,Comedy
"""3rd Rock from the Sun"" (1996) {Power Mad Dick (#4.2)}",mary new dean dick think give power colleagues well fire lucy cafeteria lady hat mary tell apologize tell misunderstand meanwhile sally lose virginity doesnt feel like talk anyone make uncertain leave tommy harry wonder something sally,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Romeo & Juliet & Dick (#2.14)}",tommys school perform romeo juliet find august want part juliet tommy enlist dick director play become romeo dick take task seriously make tommy prop guy mrs dubcek expect friends drink sleep potion tommy make harry end impersonate meanwhile mary dollars worth park fin sally promise officer fix,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Sally Forth (#4.13)}",solomons need plumber fix bathroom mrs dubcek tell dick shell arrange pay rent dick feel bleed white feud dubceks fact fact force harry choose dick vicky believe sally hint want propose meanwhile tommy want ask alissa cant find right moment get detention opportunity arise,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Same Old Song and Dick (#2.17)}",dick try spice relationship mary feel rut sally harry switch function quarrel harry really like housework fact function realize hes good though sally feel miserable watch tv day want old job back tommy agitate fact august perfect,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {See Dick Continue to Run: Part 1 (#2.1)}",dick lock basement invisible box replacement become leader solomons much stricter dick seem kind weird plan harry tommy feel disobey order sally insist like still leader disobey would mutiny,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {See Dick Run (#1.20)}",mary finally agree go date dick turn interest date indeed sally finally tommys teacher coffee perhaps unfortunately solomons receive word home planet mission come end fail replace hours solomons start pack realize theyll miss earth everything,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Sensitive Dick (#2.21)}",dick harsh students file official complaint start take sensitivity class disciplinary committee await harry fling vicki back ask accompany high school reunion meanwhile officer try teach tommy drive,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Sex and the Sally (#5.7)}",sally tell sex lead pregnancy doesnt know advice learn birth control start take pill give terrible mood swing complicate things doesnt tell whats go doesnt want think doesnt want child meantime dick learn tip decide change concept bite ignorant harry tommy become panhandlers,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Stuck with Dick (#3.19)}",dick try get mary back want surprise champagne shes school library real surprise dick mary find lock library overnight tommy sally harry dont want dick mary get back together try find go marys house dont find decide stay night sally even host tupperware party mary suppose host,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {The Art of Dick (#1.11)}",tommy enlist sally school bake sale sally take bite serious meanwhile harry feel bad fail everything try far dr albright tell dick paint dick take harry class harry turn good painter dick hand lousy first time experience less good something harry,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {The Big Giant Head Returns Again: Part 1 (#5.21)}",big giant head vicky come back earth big giant head admit marriage rather trouble vicky feel attract harry harry feel attract janice want ask make vicky jealous reason big giant head want spend time much dick treat amicable dick long go back days fear supreme commander meanwhile sally think alissa want dump tommy try protect,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {The Dicks They Are A-Changin' (#1.14)}",tommy provide none solomons personal background burden dick change subject every time dr albright ask past ultimately think dick actually activist currently hide fbi meet since really like man dick see point deny hes guy meanwhile solomons experience music harry become cd club member,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {The Great Dickdater (#3.13)}",tommy harry find wallet return owner doesnt give reward mrs dubcek tell trifle least could try get reward meanwhile dick feel ready start date advice sally officer go double date sally date wonder much man bear enough,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {The Loud Solomon Family: A Dickumentary (#5.9)}",mary admit dick shes study solomons past years typical parent american family shes offer chance make documentary dick agree see perfect opportunity prove pass humans solomons worry might expose alien film almost try cover secret theyre alien make secrets sallys lesbian tommy wet bed harry alcoholic,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {The Tooth Harry (#3.26)}",pitman ask mary university promotional video tell dick want play part well start praise pitman hop hell give part nina appointment dentist get ride harry harry take home make soup turn nina harry find good company meanwhile regret fact give sally key house shes constantly around doesnt care clean people sleep,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Tom, Dick and Mary (#3.10)}",dick think harry watch much tv forbid watch tv whole week result harry actually start think show never see part personality sally find job assistant guy name webber obvious type skills admire appearance quarrel august tommy say hed like meet woman age change hes visit mary turn theres sort mutual attraction dick devastate try get tommy away mary,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Truth or Dick (#1.10)}",cant go meet speak dr albright flatter dick order get go meet dick discover trick behind flatter doesnt understand people lie sally harry try get drivers license discover easy get meanwhile tommy upset pimple,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {What's Love Got to Do, Got to Do with Dick? (#4.5)}",mary shes dean doesnt much time dick frustrate jennifer new professor university become dicks office mate cant help feel attract meantime sally try fix nina eric colleague bar harry work tommy find break love tester get go soon regret fix machine tell hes cold fish,0,0,0,0,0,1
"""3rd Rock from the Sun"" (1996) {Why Dickie Can't Teach (#6.6)}",sally stun find rutherfords powerful men dont include beau officer tommy matriculate sally focus alien super power get man great woman behind dick cant bear tommy go away university push lure local clown college dick teach commander dick cant admit empty nest anxiety stress diploma mill advantage like fabulous teach,0,0,0,0,0,1
